GSI,ALIGN,ATTRACT,AVOID,COLLISION
0.829628452,,,,
0.840491212,,,,
0.83439276,,,,
0.845816265,,,,
0.865360776,,,,
0.875955145,,,,
0.895955598,,,,
0.915083979,,,,
0.933739087,,,,
0.953322443,,,,
0.989064672,,,,
0.994629926,,,,
0.984535318,,,,
0.977450128,,,,
0.965343654,,,,
0.942652232,,,,
0.915987134,,,,
0.894681407,,,,
0.879152039,,,,
0.883128495,,,,
0.881714975,,,,
0.883873365,,,,
0.882324562,,,,
0.879581862,,,,
0.87194612,,,,
0.866121461,,,,
0.847880033,,,,
0.849141406,,,,
0.852427223,,,,
0.854087761,,,,
0.862310748,,,,
0.869267506,,,,
0.875486917,,,,
0.886411091,,,,
0.906604119,,,,
0.924117686,,,,
0.94202673,,,,
0.954550297,,,,
0.965514579,,,,
0.977281696,,,,
0.98052541,,,,
0.989516228,,,,
0.994864918,,,,
0.998835473,,,,
0.996653504,,,,
0.989591093,,,,
0.980196223,,,,
0.972988712,,,,
0.961318347,,,,
0.94690603,,,,
0.938643483,,,,
0.926425488,,,,
0.915141667,,,,
0.906299029,,,,
0.899578559,,,,
0.889147489,,,,
0.887619318,,,,
0.889007473,,,,
0.880727627,,,,
0.88332046,,,,
0.884102733,,,,
0.885345949,,,,
0.893927616,,,,
0.899538371,,,,
0.888866574,,,,
0.89348516,,,,
0.899936651,,,,
0.916358701,,,,
0.943150971,,,,
0.968002239,,,,
0.982423974,,,,
0.990736106,,,,
0.988828578,,,,
0.987737947,,,,
0.977446815,,,,
0.978279097,,,,
0.987723508,,,,
0.975638295,,,,
0.942599853,,,,
0.912219296,,,,
0.893610515,,,,
0.885009835,,,,
0.877364468,,,,
0.8725909,,,,
0.862858164,,,,
0.848741865,,,,
0.831448069,,,,
0.814138286,,,,
0.812304542,,,,
0.826130169,,,,
0.821023923,,,,
0.814609163,,,,
0.809506954,,,,
0.811726942,,,,
0.82119061,,,,
0.829480405,,,,
0.837152579,,,,
0.846189624,,,,
0.870317717,,,,
0.887046439,,,,
0.878386764,,,,
0.865498852,,,,
0.855835832,,,,
0.843750948,,,,
0.834209052,,,,
0.833981183,,,,
0.83737271,,,,
0.842291221,,,,
0.846058595,,,,
0.851296151,,,,
0.859601154,,,,
0.874144233,,,,
0.883759517,,,,
0.899940901,,,,
0.918953145,,,,
0.942237897,,,,
0.957435563,,,,
0.969384217,,,,
0.979015763,,,,
0.982044687,,,,
0.98889652,,,,
0.994607418,,,,
0.998028644,,,,
0.994307025,,,,
0.980705758,,,,
0.977801856,,,,
0.972541643,,,,
0.969788618,,,,
0.963511685,,,,
0.964144287,,,,
0.971004205,,,,
0.983301721,,,,
0.990401719,,,,
0.998959954,,,,
0.986681788,,,,
0.975202615,,,,
0.974529496,,,,
0.964386664,,,,
0.955752266,,,,
0.943850597,,,,
0.939835895,,,,
0.923828105,,,,
0.90585935,,,,
0.893219268,,,,
0.887813723,,,,
0.881185054,,,,
0.881379713,,,,
0.880000993,,,,
0.863456786,,,,
0.852498035,,,,
0.842956145,,,,
0.84119189,,,,
0.835255588,,,,
0.845778937,,,,
0.853892516,,,,
0.863725865,,,,
0.8639203,,,,
0.857902122,,,,
0.859668922,,,,
0.873142717,,,,
0.881017703,,,,
0.887824432,,,,
0.8916217,,,,
0.893924953,,,,
0.902024128,,,,
0.918219113,,,,
0.92439175,,,,
0.93610118,,,,
0.950612304,,,,
0.956781364,,,,
0.972107701,,,,
0.995848391,,,,
0.988491873,,,,
0.971168336,,,,
0.969287127,,,,
0.96099744,,,,
0.948586647,,,,
0.947388115,,,,
0.944399935,,,,
0.946221331,,,,
0.945548085,,,,
0.941814635,,,,
0.946038389,,,,
0.950338403,,,,
0.94554517,,,,
0.9700495,,,,
0.98945622,,,,
0.997068011,,,,
0.993090949,,,,
0.989005117,,,,
0.989421094,,,,
0.995601096,,,,
